
School's Out,Pjlpq_Kg5Pc,2001-2002 Vermilion Sailor Marching Band - Second Source -  Show 4 - Schools Out
School's Out,atUtLlDk7qE,2006-2007 Vermilion Sailor Marching Band - School's Out - Senior Show
Send In The Clowns,y1cIDgf1w5M,1990 Vermilion Sailor Alumni Band - Send In The Clowns
September,0-09StAT704,1991-1992 Vermilion Sailor Marching Band - September - Vermilion Sailor Band Festival
September,RvVG-FK1EnY,1991-1992 Vermilion Sailor Marching Band - September - Judge Commentary - Lakeview
September,SAC5V53iATc,1991-1992 Vermilion Sailor Marching Band - September - First Home Game
September,u7jQKx2tTcY,"2002-2003 Vermilion Sailor Marching Band - Full Show - Anthony Wayne -  September 28, 2002"
September,hHiZDvRbefo,"2002-2003 Anthony Wayne High School Showcase of Bands September 28, 2002"
September,qgQFbsIEVM8,2003 Vermilion Sailor Alumni Band -  Second Source - September
September,C9swxbauhWg,2003 Vermilion Sailor Alumni Band -  Second Source - September
Sgt. Pepper's Lonely Hearts Club Band,Vn2iLyHh3do,1997-1998 Vermilion Sailor Marching Band - Sgt  Peppers Lonely Hearts Club Band - With a Little Help
Sgt. Pepper's Lonely Hearts Club Band,GDr3nUnOZso,2004-2005 Vermilion Sailor Marching Band - Sgt Peppers-With A Little Help - Sailor Band Festival
Sgt. Pepper's Lonely Hearts Club Band,TktrOf7InDk,2014 Vermilion Sailor Alumni Band - Sergeant Pepper's Lonely Hearts Club Band
Shake Rattle and Roll,79jGci0lmDs,2003-2004 Vermilion Sailor Marching Band - Shake Rattle and Roll - With 8th Grade
Shake Shake Shake Senora,fZ3x7-KRw6Q,2005 Vermilion Sailor Alumni Band - Shake Shake Shake Senora - Vermilion Band Festival
Shakedown,R1icPGd_YSU,1988-1989 Vermilion Sailor Marching Band - Shakedown - Sandusky Band Festival
Shakedown,-IyTJQS01S4,1988-1989 Vermilion Sailor Marching Band - Shakedown
Shakedown,-ImU9rdsF0A,1992-1993 Vermilion Sailor Marching Band - Shakedown - Full Show 1
Shakedown,Qs051ojxPSM,1992-1993 Vermilion Sailor Marching Band - Shakedown - Full Show 2
Shakedown,-LCa1UdF8wM,1992-1993 Vermilion Sailor Marching Band - Shakedown - Full Show 3
Shakedown,-5-I3ArLdIU,1992-1993 Vermilion Sailor Marching Band - Shakedown - Full Show 4
Shakedown,_HocT84sAHA,1992-1993 Vermilion Sailor Marching Band - Shakedown - Full Show 5
Shakedown,npqxxTHJav0,1992-1993 Vermilion Sailor Marching Band - Shakedown - V John Adams
She's Not There,rrDbcKdGid0,1998-1999 Vermilion Sailor Marching Band - She's Not There - Vermilion Sailor Band Festival
Shinedown,DVGj7U72DWI,1995-1996 Vermilion Sailor Marching Band - Shinedown - Vermilion Sailor Band Festival - 9-30-1995
Shinedown,mqAbLWjM45E,1995-1996 Vermilion Sailor Marching Band - Shinedown
She Believes In Me,9ZsEIOPGPOI,1990-1991 Vermilion Sailor Marching Band - She Believes In Me
She Believes In Me,bXNgAW2CVbY,1990-1991 Vermilion Sailor Marching Band - She Believes In Me - V Firelands
She Believes In Me,Zzq-lE1H2Sk,1992-1993 Vermilion Sailor Marching Band - She Believes In Me
She Loves You,027CYF4Zkhk,2003-2004 Vermilion Sailor Marching Band -- Show 5 - She Loves You
She Loves You,3psz6Tw_HHE,2004-2005 Vermilion Sailor Marching Band - She Loves You  - Sailor Marching Band Festival
She Loves You,fWZp7pJbTCc,2014 Vermilion Sailor Alumni Band - She Loves You
Shook Me All Night Long,mnu76Yxc9HE,2022-2023 Vermilion Sailor Marching Band - Shook Me All Night Long - 10-7-2022
Shout It Out Loud,klTMfWUeAoM,2022-2023 Vermilion Sailor Marching Band - Shout It Out Loud - 10-14-2022
Shout It Out Loud,iAn0dL9iEHI,2022-2023 Vermilion Sailor Marching Band - Shout it Out Loud - 9-30-2022
Shout It Out Loud,JqCVMcuszlE,2022-2023 Vermilion Sailor Marching Band - Shout It Out Loud - 8-19-2022
Sing Sing Sing,tA_wnNYdmzU,1998-1999 Vermilion Sailor Marching Band - Sing Sing Sing - Senior Show
Sing Sing Sing,861JS69ImDg,2005-2006 Vermilion Sailor Marching Band - Sing Sing Sing
Smoke on the Water,vjl9DDamavs,1997-1998 Vermilion Sailor Marching Band - Smoke On The Water - Portion
Soak Up The Sun,I_l0Gcv4-f0,2003-2004 Vermilion Sailor Marching Band - Second Source - VHS Band Festival - Soak Up The Sun
Soak Up The Sun,jXNyYa9Rbr8,2003-2004 Vermilion Sailor Marching Band - Second Source  - Senior Show -Soak Up The Sun
Soak Up The Sun,1n7SeBNHERs,2003-2004 Vermilion Sailor Marching Band - Soak Up The Sun - Senior Show
Soak Up The Sun,mceLf72a9QM,2003-2004 Vermilion Sailor Marching Band - Soak Up The Sun
Soak Up The Sun,RU_dKCE553U,2013 Vermilion Sailor Alumni Band - Soak Up The Sun
Soak Up The Sun,L1nJ5JXkX9A,2023 Vermilion Sailor Alumni Band - Soak Up The Sun - Practice
Soak Up The Sun,FOJ8qZa9x1c,2023 Vermilion Sailor Alumni Band - Soak Up The Sun
Some Nights,kfjw88OAUfA,2015-2016 Vermilion Sailor Marching Band - Some Nights - Elyria Band Festival
Some Nights,UvKd8xuI0go,2015-2016 Vermilion Sailor Marching Band - Some Nights - v Willard
Some Nights,A5CPKj5KrgY,2016-2017 Vermilion Sailor Marching Band - Some Nights - Firelands Parade of Bands
Someone To Watch Over Me,z0Ya6tiQzdw,1994-1995 Vermilion Sailor Marching Band - Someone To Watch Over Me
Something,rhaHM5XOCX0,2004-2005 Vermilion Sailor Marching Band - Something - Sailor Marching Band Festival
Soul Finger,ces_TwdLJ7E,1997-1998 Vermilion Sailor Marching Band - Soul Finger - BW Festival
Soul Finger,wwW_NWExXo0,1997-1998 Vermilion Sailor Marching Band - Soul Finger - Full Show 1
Soul Finger,frSc1yofxEo,1997-1998 Vermilion Sailor Marching Band - Soul Finger - Vermilion Sailor Band Festival
Soul Finger,a4qALV9oQGo,1997-1998 Vermilion Sailor Marching Band - Soul Finger - W 8th Grade
Soul Finger,S-ES0pL2puY,2000-2001 Vermilion Sailor Marching Band - Soul Finger - Vermilion Sailor Band Festival
Soul Finger,E29yd4s__Q0,2000-2001 Vermilion Sailor Marching Band - Soul Finger - With 8th Grade
Soul Finger,tgg0036SY9E,2011 Vermilion Sailor Alumni Band - Soulfinger
Soul Finger,vmwwtnDgDPM,2022 Vermilion Sailor Alumni Band - Soul Finger
Soul Man,By_D68AiH8o,1992-1993 Vermilion Sailor Marching Band - Soul Man - Full Show 5
Soul Man,INhqyeTfJ0k,1992-1993 Vermilion Sailor Marching Band - Soul Man - V John Adams
Soul Man,RT3ljoUtyMc,1992-1993 Vermilion Sailor Marching Band - Soul Man - Williamsburg Mall
Spirit In The Sky,dMIyAx-tuBo,2022-2023 Vermilion Sailor Marching Band - Spirit In The Sky - 10-7-2022
Stairway to Heaven,XuGR2J6m1oU,1991-1992 Vermilion Sailor Marching Band - Stairway to Heaven - Senior Song - Senior Night
Star Wars,p7Q5gHgAMKY,2017-2018 Vermilion Sailor Marching Band - Star Wars - Vermilion Band Festival
Star Wars,l0VsL60gEFU,2017-2018 Vermilion Sailor Marching Band - Star Wars - 09-22-17 - V Columbia
Star Wars,6aWi7pVKVzg,2017-2018 Vermilion Sailor Marching Band - Star Wars - 09-29-17 - Oak Harbor
Star Wars,FKYDRoShIJw,2017-2018 Vermilion Sailor Marching Band - Star Wars - 09-08-17 - Firelands
The Star Spangled Banner,6ek6CO03w3c,1985-1986 Vermilion Sailor Marching Band - Mass Star Spangled Banner   Sailor Band Festival
The Star Spangled Banner,4auYKq9d-nw,1986-1987 Vermilion Sailor Marching Band - Mass Star Spangled Banner
The Star Spangled Banner,BRqJkgv8TSk,1986 Vermilion Sailor Marching Band Festival - Mass Star Spangled Banner
The Star Spangled Banner,9VXvystw5_4,1989 Vermilion Sailor Alumni Band - Mass Star Spangled Banner
The Star Spangled Banner,vH_u1uyrYlM,1991 Vermilion Sailor Alumni Band 1991-1992 Vermilion Sailor Marching Band - Star Spangled Banner
The Star Spangled Banner,2MG2_5--nyA,1991 Vermilion Sailor Alumni Band - Mass Star Spangled Banner
The Star Spangled Banner,SmQpq7KnXNk,1993-1994 Vermilion Sailor Marching Band - Parade and Mass Star Spangled Banner - Vermilion Festival
The Star Spangled Banner,c7O2O4P5IGQ,1993 Vermilion Sailor Marching Band Festival - Mass Star Spangled Banner
The Star Spangled Banner,bD0PelULJOI,1995-1996 Vermilion Sailor Marching Band  - Mass Star Spangled Banner - Vermilion Band Festival
The Star Spangled Banner,dkD0R8fpqYI,1995-1996 Vermilion Sailor Marching Band - Star Spangled Banner - Band In Review
The Star Spangled Banner,_jUQH2Y3I7I,1995-1996 Vermilion Sailor Marching Band - Star Spangled Banner - Wooly Bear Festival
The Star Spangled Banner,rIgPHquvsNY,1996-1997 Vermilion Sailor Marching Band - Star Spangled Banner - Band Review Concert
The Star Spangled Banner,BGO9-z1Ro3U,1997-1998 Vermilion Sailor Marching Band - Mass Star Spangled Banner - Sailor Band Festival
The Star Spangled Banner,SLoCF7VHeD4,1997-1998 Vermilion Sailor Marching Band - Mass Star Spangled Banner - BW Festival
The Star Spangled Banner,043wq2NLI-c,1998-1999 Vermilion Sailor Marching Band - Mass Star Spangled Banner - Sailor Band Festival
The Star Spangled Banner,lJ2RHdu1TB0,2000-2001 Vermilion Sailor Marching Band - Star Spangled Banner - Wooly Bear Parade
The Star Spangled Banner,pZ3PK7Ww6nk,2001 Vermilion Sailor Alumni Band - Mass Star Spangled Banner
The Star Spangled Banner,7qqCaZsFwf0,2002 Vermilion Sailor Alumni Band - Second Source - Mass Star Spangled Banner
The Star Spangled Banner,zRnqxfKiE0o,2004-2005 Vermilion Sailor Marching Band - Star Spangled Banner - Homecoming Ceremony
The Star Spangled Banner,lt-LOctPNCc,2005-2006 Vermilion Sailor Marching Band - WSC Opening Ceremony   Star Spangled Banner
The Star Spangled Banner,qhRioYoulCc,2005 Vermilion Sailor Alumni Band - Mass Star Spangled Banner - Vermilion Band Festival
The Star Spangled Banner,wKJLbr_yOE0,2008 Vermilion Sailor Alumni Marching Band - Star Spangled Banner
The Star Spangled Banner,PBK_OzDXkOk,2010 Vermilion Sailor Alumni Band -  Star Spangled Banner
The Star Spangled Banner,ZkKf1UNxSvQ,2012 Vermilion Sailor Alumni Band - Mass Star Spangled Banner
The Star Spangled Banner,fni5yKn4uXI,2013 Vermilion Sailor Alumni Band - Mass Star Spangled Banner
The Star Spangled Banner,BEQ_kbGnJ-8,2018 Vermilion Sailor Alumni Band - Star Spangled Banner
The Star Spangled Banner,IABfKxDaF2o,2019 Vermilion Sailor Alumni Band - Star Spangled Banner
The Story In Your Eyes,ikKs-MSshx4,1997-1998 Vermilion Sailor Marching Band - The Story In Your Eyes - BW Festival
The Story In Your Eyes,0H8K1QQIPSM,1997-1998 Vermilion Sailor Marching Band  - The Story In Your Eyes - Full Show 1
The Story In Your Eyes,2Id3ynSzirU,1997-1998 Vermilion Sailor Marching Band - The Story In Your Eyes - Vermilion Sailor Band Festival
Strike Force,zVFslqwiHbA,1986-1987 Vermilion Sailor Marching Band - Strike Force - Senior Show
Strike Force,yvsajKV2JjA,1986-1987 Vermilion Sailor Marching Band - Strike Force - Vermilion Stadium
Strike Force,lBfde09U5Ww,1986-1987 Vermilion Sailor Marching Band - Strike Force
Strike Force,VzOmhvFu1ic,1986-1987 Vermilion Sailor Marching Band - Strike Force - Play Off Game   Willoughby
Sugar Blues,VnKJdAlsl7Y,1995 Vermilion Sailor Alumni Band - Sugar Blues - Vermilion Band Festival
Sugar Blues,LRMB3G4gzbA,1997 Vermilion Sailor Alumni Band - Sugar Blues - Vermilion Band Festival
Summon The Heroes,psZM9Euw-rQ,2016-2017 Vermilion Sailor Marching Band - Summon The Heroes - Halftime V Edison
Superman,KMrLWc4udYA,2014-2015 Vermilion Sailor Marching Band - Superman Theme - V Spencerville 10-24-14
Superman,Xx0By8eyOR4,2014-2015 Vermilion Sailor Marching Band  - Theme From Superman - 8th Grade Night Show
Surfing USA,JwmWO0v4z_Q,1990-1991 Vermilion Sailor Marching Band - Surfing USA
Surfing USA,BUAmbeHYwpY,1990-1991 Vermilion Sailor Marching Band - Surfing USA - Festival Show
Surfing USA,JPn1rn7_Fcs,Vermilion Sailor Marching Band - Surfing USA - Second Festival Show
Sweet Child O' Mine,Mfd0e4m-J1A,1991-1992 Vermilion Sailor Marching Band - Sweet Child O Mine - Homecoming Ceremony
Swinging Chariot,EsGw-AXkIYQ,1996-1997 Vermilion Sailor Marching Band - Swinging Chariot
Swinging Chariot,SxY_YrCMCOg,1999-2000 Vermilion Sailor Marching Band  - Senior Show - Swinging Chariot
Take On Me,PpGCDTiwpOY,2017-2018 Vermilion High School Marching Band - Take On Me - Fox News
Takin' It To The Streets,PaDz47ubJag,2008-2009 Vermilion Sailor Marching Band  -  Taking It To The Streets -  Clearview
Takin' It To The Streets,Mdd6jBC5tlo,2009 Vermilion Sailor Alumni Band - Takin' It To The Streets
Taking Care of Business,wzUTkGOkDKc,1990-1991 Vermilion Sailor Marching Band - Taking Care of Business - V Firelands
Taking Care of Business,vboZDaUWhhY,1992-1993 Vermilion Sailor Marching Band - Taking Care of Business - Full Show 3
Taking Care of Business,oGMuqSZ6Kto,1992-1993 Vermilion Sailor Marching Band - Taking Care of Business - Full Show 4
Taking Care of Business,HvmxyGf5MvA,1992-1993 Vermilion Sailor Marching Band - Taking Care of Business - Senior Show   Senior Show
Tea For Two for Tubas,wcIorbqyyq4,1990 Vermilion Sailor Alumni Band - Tea For Two For Tubas
Tea For Two for Tubas,Uvr3YGABEII,1993 Vermilion Sailor Alumni Band - Tea For Two For Tubas
Tea For Two for Tubas,Mq-4IkFRUy8,1998 Vermilion Sailor Alumni Band - Dennis Pintur Tribute - Tea For Two For Tubas
Tear The Roof Off This Sucker,ZzKxhQOmCmM,2013-2014  Vermilion Sailor Marching Band - Tear The Roof Off This Sucker - Spencerville 10-25-2013
Tequila,nOnA8F6HQds,1988-1989 Vermilion Sailor Marching Band - Tequila - Vermilion
Tequila,C3vHo76BbxI,1988-1989 Vermilion Sailor Marching Band - Tequila - Elyria
That's Entertainment,b7Iebe71o_E,1994 Vermilion Sailor Alumni Band - There's No Business Like Showbusiness - That's Entertainment
Theme From Halloween,0hoK3y0J5UI,2022-2023 Vermilion Sailor Marching Band - Theme From Halloween - 10-21-2022
Theme from the A-Team,JjAOZrGeKZQ,2014-2015 Vermilion Sailor Marching Band - Theme From The A-Team - 8th Grade Night Show
Theme from the A-Team,1546gGzS3Z4,2014-2015 Vermilion Sailor Marching Band - Theme from the A-Team - V Spencerville 10-24-14
Theme From Wild Wild West,XbuLl1Fu8QI,1993-1994 Vermilion Sailor Marching Band - Theme From Wild Wild West -  V Amherst
These Boots Are Made For Walking,LvQ6TAx0dzU,2006-2007 Vermilion Sailor Marching Band - Sailor Band Festival- These Boots Are Made For Walking
Think,v39Er8P0JyM,2014-2015 Vermilion Sailor Marching Band - Think - Firelands Festival 10-11-14
Think,cRlKteGQTY4,2014-2015 Vermilion Sailor Marching Band - Think - Hudson Band Festival 10-4-14
Think,o_pMRi9gX7s,2014-2015 Vermilion Sailor Marching Band - Think - Vermilion Sailor Marching Band Festival
Think,TdUjKj3L2XA,2014-2015 Vermilion Sailor Marching Band - Think - V Firelands 9-12-14
Think,jiCwoyiJKxY,2014-2015 Vermilion Sailor Marching Band - Think - V Ontario 10-3-14
Think,7do5h0YuW7k,2014-2015 Vermilion Sailor Marching Band - Think - V Start 9-26-14
Think,SjZpmQRgi8I,2014-2015 Vermilion Sailor Marching Band - Think
Think,lfU-Ok1Pxsw,2014-2015 Vermilion Sailor Marching Band - Think - Festival Show
This Can Be The Start of Something Big,X4L8Gsct3Qc,1998 Vermilion Sailor Alumni Band - This Can Be The Start of Something Big - Vermilion Band Festival
This Is Me,6wXs88XeS9E,2018-2019 Vermilion Sailor Marching  Band  - This is Me
This Is Me,YjllyW5B8N0,2018-2019 Vermilion Sailor Marching  Band  -  9-7-2018 - This is Me
Thriller,K7D_IkQ-Axc,2009-2010 Vermilion Sailor Marching Band - Thriller
Thriller,3Sc2T-p7PuI,2022-2023 Vermilion Sailor Marching Band - Thriller - 10-21-2022
Thriller,YqTS2oN6yb8,2022-2023 Vermilion Sailor Marching Band - Thriller - 10-14-2022
Time Warp,3Z2TGb5fg8w,1996-1997 Vermilion Sailor Marching Band - Time Warp
Time Warp,qNq1BsPY4Ks,1999-2000 Vermilion Sailor Marching Band  - Vermilion Band Festival - Time Warp
Time Warp,R5GM_i0dUBs,1999-2000 Vermilion Sailor Marching Band  - Time Warp
Time Warp,KORJc-XrJIc,2000-2001 Vermilion Sailor Marching Band - Time Warp - Marching Band In Review Concert
Tomorrow,5NKyajMguFk,1985-1986 Vermilion Sailor Marching Band - Tomorrow - Full Show 1
Tomorrow,Ps_TOfVN1EE,1990-1991 Vermilion Sailor Marching Band - Tomorrow - Second Festival Show
Tomorrow,h0zrK7YwKgY,1990-1991 Vermilion Sailor Marching Band - Tomorrow
Tomorrow,kU2-6H8c5EI,1990-1991 Vermilion Sailor Marching Band - Tomorrow - Festival Show
Tomorrow,gwRorHl7OKI,1993-1994 Vermilion Sailor Marching Band - Tomorrow -  V Sandusky
Tomorrow,YEFV9bhp4-Q,1999-2000 Vermilion Sailor Marching Band  - Tomorrow
Tonight,md8SCCWJFug,1988 Vermilion Sailor Alumni Band - Tonight
Tonight,4aCE5cCyc9I,1993 Vermilion Sailor Alumni Band - Tonight
Triumph,6dcnqipOOkQ,1993-1994 Vermilion Sailor Marching Band - Triumph - V Lorain
Triumph,agTk2Mo-4CA,1996-1997 Vermilion Sailor Marching Band - Triumph - Band Review Concert
Triumph,VVW6tQOO5QQ,1996-1997 Vermilion Sailor Marching Band - Triumph
Trombone Rag,efVfHNxB2N0,1986-1987 Vermilion Sailor Marching Band - Trombone Rag - Elyria Band Festival
Trombone Rag,Q_NcnZQ1hf8,1986-1987 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Marching Band Festival
Trombone Rag,ttjji1q-5Fg,1989-1990 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Band Festival
Trombone Rag,-fx3wxvvL8Y,1991-1992 Vermilion Sailor Marching Band - Trombone Rag
Trombone Rag,sp4pLOEdG4A,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - Vermilion Sailor Band Festival
Trombone Rag,CiPOe167y1s,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - Judge Commentary - Lakeview
Trombone Rag,4QYxP-cUrHA,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - First Home Game
Trombone Rag,6hHaHoGa67Y,1991-1992 Vermilion Sailor Marching Band - Trombone Rag - At Lakewood
Trumpet Cheer,IgRSuXsWjf0,1997-1998 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,30kNBZEdnbo,1999-2000 Vermilion Sailor Marching Band  - Trumpet Cheer
Trumpet Cheer,Ae4qRbqtvdA,2000-2001 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,SZmPS5wQYj4,2002-2003 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,rOe45PLvxBE,2003-2004 Vermilion Sailor Marching Band - Trumpet Cheer
Trumpet Cheer,xb20EixX-aI,2009-2010 Vermilion Sailor Marching Band - Trumpet Cheer
Try Everything,HiCoqXkRI4c,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-23-17 - Vermilion Band Festival
Try Everything,vTfEZouquik,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-07-17 - Orrville Festival
Try Everything,CnwVYvYZUCU,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-16-17 - Elyria Festival
Try Everything,qMtwsl9I_g4,2017-2018 Vermilion Sailor Marching Band - Try Everything - 09-01-17 - Brookside
Try Everything,h_0cr32ynhw,2017-2018 Vermilion Sailor Marching Band - Try Everything   09-16-17   Elyria Festival   Second Vide
Tuba Tiger Rag,aw-rakkI3wU,1996 Vermilion Sailor Alumni Band - Tuba Tiger Rag - Vermilion Band Festival
Turn The Beat Around,tl1fptcpKOQ,1995-1996 Vermilion Sailor Marching Band - Turn The Beat Around - Vermilion Band Festival
Turn The Beat Around,UYffsCpME60,2002-2003 Vermilion Sailor Marching Band - Turn The Beat Around - Sailor Marching Band Festival
Turn The Beat Around,h2Yw6ZJDMJE,2002-2003 Vermilion Sailor Marching Band  - Turn The Beat Around - Midpark Festival
Turn The Beat Around,EOgDA2iGw98,2002-2003 Vermilion Sailor Marching Band - Turn The Beat Around - Anthony Wayne
Turn Turn Turn,Iq006fpNABw,2005-2006 Vermilion Sailor Marching Band - Turn Turn Turn
Twelfth Street Rag,RR4p5PUFjF4,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag - VHS Band Festival
Twelfth Street Rag,vp_ZjVBnz4U,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag - Amherst High School
Twelfth Street Rag,a-0mgs0uUrk,1985-1986 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,fmQ0Y3CJHA4,1988-1989 Vermilion Sailor Marching Band - Twelfth Street Rag - Sandusky Band Festival
Twelfth Street Rag,IQXygi_KLZI,1988-1989 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,b_NEdmkgEdM,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag
Twelfth Street Rag,5NiZeLNHwug,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag - Festival Show
Twelfth Street Rag,F0cbOgP4VOk,1990-1991 Vermilion Sailor Marching Band - Twelfth Street Rag - Second Festival Show
Twelfth Street Rag,fOj9VihtosQ,1993-1994 Vermilion Sailor Marching Band - Twelfth Street Rag - Full Show 1
Twelfth Street Rag,jiVxzqmKOxk,1993-1994 Vermilion Sailor Marching Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,B4sbgddOh08,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - Bay Festival
Twelfth Street Rag,cMHJtUlNzv0,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - From Sidelines
Twelfth Street Rag,BtWCn4489CI,1993-1994 Vermilion Sailor Marching Band - 12th Street Rag - Rittman Band Festival
Twelfth Street Rag,Uy-5B9ZbI4c,1996 Vermilion Sailor Alumni Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,XRAsuXspOUA,2000 Vermilion Sailor Alumni  Band - Twelth Street Rag
Twelfth Street Rag,3XCITTNy02A,2003 Vermilion Sailor Alumni Band  - Second Source - Twelfth Street Rag
Twelfth Street Rag,vV07r0gGNiw,2003 Vermilion Sailor Alumni Band -  Second Source - Twelfth Street Rag
Twelfth Street Rag,bhImnkNQ_FI,2005 Vermilion Sailor Alumni Band - Twelfth Street Rag - Vermilion Band Festival
Twelfth Street Rag,Qe1afwRgqbQ,2018 Vermilion Sailor Alumni Band  - 12th Street Rag Practice
Twelfth Street Rag,f8kCywYKAgk,2018 Vermilion Sailor Alumni Band  - 12th Street Rag
Under The Sea,9tm0K7WYLzQ,1996-1997 Vermilion Sailor Marching Band - Under The Sea - Vermilion Marching Band Festival
Under The Sea,DIn0vm9gz1o,1996-1997 Vermilion Sailor Marching Band - Under The Sea
Under The Sea,G4QnBrm0Lq0,2017-2018 Vermilion Sailor Marching Band - Under The Sea - 10-6-17 - V Port Clinton
Vehicle,s0L7QdpDfR0,1998-1999 Vermilion Sailor Marching Band  - Vehicle - Senior Show
Venus,9Ns9ULUQxFg,1999-2000 Vermilion Sailor Marching Band  - Venus
Venus,UzjcvxklsKg,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert - Venus
Venus,mitPoNNAfHY,1999-2000 Vermilion Sailor Marching Band - Venus
Waits,wSq8itp_EKw,1990-1991 Vermilion Sailor Marching Band - Waits - V Firelands
Wake Me Up,92MeBKwPBx4,2015-2016 Vermilion Sailor Marching Band  - Wake Me Up - V Valleyforge 9-25-15 Second Video
Wake Me Up,SnMFp3Vt0Mw,2015-2016 Vermilion Sailor Marching Band - Wake Me Up - Elyria Band Festival
Wake Me Up,DIaShYA8yz8,2015-2016 Vermilion Sailor Marching Band - Wake Me Up - V Valleyforge 9-25-15
Wake Me Up,nQRH_BNASkM,2016-2017 Vermilion Sailor Marching Band - Wake Me Up  - Firelands Parade of Bands
Walk Like an Egyptian,7l8vU2tVTVQ,1987-1988 Vermilion Sailor Marching Band - Walk Like An Egyptian - Vermilion
Walk This Way,IcZLdzBgttI,2013-2014  Vermilion Sailor Marching Band - Walk This Way - Vermilion Sailor Marching Band Festival
Walk This Way,lcZmArp7EO4,2013-2014 Vermilion Sailor Marching Band  -  Walk This Way - Band Review
Watermelon Man,WDQJIqXEgcE,1997-1998 Vermilion Sailor Marching Band - Watermelon Man - Full Show 2
We Are With You,nvF5w7ZV3LA,1991-1992 Vermilion Sailor Marching Band - We Are With You - Eighth Grade Night
We Got The Funk,6JZP3Y6LrAo,2013-2014 Vermilion Sailor Marching Band  -  We Got The Funk - Band Review
We're An American Band,xJ_Nu_-mj6Q,2002-2003 Vermilion Sailor Marching Band - Second Source - Show 3 - We're An American Band
We're An American Band,aVhtGXFJZdw,2002-2003 Vermilion Sailor Marching Band - We're An American Band - Sailor Band Festival
We're An American Band,Xoo-nuVkqAc,2002-2003 Vermilion Sailor Marching Band - We're An American Band - Anthony Wayne - 9-28-02
We're An American Band,6tC43OCBPis,2002-2003 Vermilion Sailor Marching Band - We're An American Band
We're An American Band,tUhHS_UyR8k,2008 Vermilion Sailor Alumni Band - We're An American Band
Werewolves of London,vzAkQQXhcAA,2022-2023 Vermilion Sailor Marching Band - Werewolves of London - 9-23-2022
What I Like About You,8NV8vaBDo8Q,1995-1996 Vermilion Sailor Marching Band - What I Like About You
What I Like About You,KdcWBoM9sg0,2002-2003 Vermilion Sailor Marching Band - That's What I Like About You - Senior Show
What I Like About You,O8v588We9-c,2011 Vermilion Sailor Alumni Band - What I Like About You
When A Man Loves a Woman,0kUzUqiTJ1o,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 2 - When A Man Loves A Woman
When A Man Loves a Woman,7__Q_YU_LoE,2003-2004 Vermilion Sailor Marching Band - Second Source  - Show 1 - When A Man Loves A Woman
When A Man Loves a Woman,xL2tG_wlO5g,2003-2004 Vermilion Sailor Marching Band - When A Man Loves A Woman
When I'm 64,9rq4ym67hOU,1997-1998 Vermilion Sailor Marching Band - When I'm 64 - BW Festival
When I'm 64,0cWuQirsI7Q,1997-1998 Vermilion Sailor Marching Band - When I'm 64 - Vermilion Sailor Band Festival
When I'm 64,01e3S9bM4V0,1997-1998 Vermilion Sailor Marching Band - When I'm 64
When I'm 64,EpFSgaiXH3U,2004-2005 Vermilion Sailor Marching Band - When I'm 64 - Sailor Marching Band Festival
When I'm 64,fi2955ZNoow,2014 Vermilion Sailor Alumni Band - When I'm 64
A Whole New World,px_G6Sdd7B8,1998-1999 Vermilion Sailor Marching Band - A Whole New World - Session Tape
Wooly Bully,xYQvnTELEgM,2000-2001 Vermilion Sailor Marching Band - Wooly Bully - Vermilion Sailor Band Festival
Wooly Bully,Ffy_8vw54fg,2000-2001 Vermilion Sailor Marching Band - Wooly Bully
You Are The Sunshine of My Life,K2YW0DuQiOU,2000-2001 Vermilion Sailor Marching Band - You Are The Sunshine of My Life
You Are The Sunshine of My Life,nbpA-E9E39w,2000-2001 Vermilion Sailor Marching Band - The Sunshine of My Life
You Are The Sunshine of My Life,yT6TFCEu92k,2014-2015 Vermilion Sailor Marching Band - Sunshine of Your Life
You Are The Sunshine of My Life,4blHfx_-pyQ,2014-2015 Vermilion Sailor Marching Band - You Are The Sunshine Of My Life - Firelands Festival
